0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318 
Herrhausen 1.2533998470852187e-05 1.2512512512512513e-05 5.863268576789274e-05 2.0779220779220778e-05 1.4234605274395742e-05 
SPLITS 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 5.219355267278438e-05 
connected 1.2533998470852187e-05 2.5025025025025026e-05 1.954422858929758e-05 1.0389610389610389e-05 3.795894739838864e-05 
amendments 2.5067996941704373e-05 0.0001001001001001001 9.77211429464879e-06 5.194805194805194e-06 1.4234605274395742e-05 
Evergo 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
rapidly 3.760199541255656e-05 3.7537537537537536e-05 2.931634288394637e-05 2.0779220779220778e-05 9.48973684959716e-06 
heat 2.5067996941704373e-05 5.005005005005005e-05 9.77211429464879e-06 2.0779220779220778e-05 1.897947369919432e-05 
proposes 2.5067996941704373e-05 5.005005005005005e-05 1.954422858929758e-05 3.1168831168831166e-05 4.74486842479858e-06 
2,500,000 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.6363636363636364e-05 2.3724342123992902e-05 
flotation 1.2533998470852187e-05 1.2512512512512513e-05 1.954422858929758e-05 2.0779220779220778e-05 3.321407897359006e-05 
three-for-one 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 5.219355267278438e-05 
comprehensive 3.760199541255656e-05 2.5025025025025026e-05 5.863268576789274e-05 1.0389610389610389e-05 9.48973684959716e-06 
warm 1.2533998470852187e-05 0.00013763763763763765 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
Boschwitz 1.2533998470852187e-05 0.00013763763763763765 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
Santana 0.00012533998470852186 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 4.74486842479858e-06 
specialists 1.2533998470852187e-05 5.005005005005005e-05 9.77211429464879e-06 4.1558441558441555e-05 4.74486842479858e-06 
creditor 5.0135993883408747e-05 1.2512512512512513e-05 9.77211429464879e-06 2.5974025974025975e-05 1.897947369919432e-05 
25.5 1.2533998470852187e-05 3.7537537537537536e-05 9.77211429464879e-06 2.5974025974025975e-05 2.3724342123992902e-05 
185 1.2533998470852187e-05 1.2512512512512513e-05 3.908845717859516e-05 3.1168831168831166e-05 1.4234605274395742e-05 
BPD 0.00012533998470852186 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 4.74486842479858e-06 
2.15 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 4.7448684247985804e-05 
VENEZUELA 0.00012533998470852186 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 9.48973684959716e-06 
fluctuation 1.2533998470852187e-05 3.7537537537537536e-05 8.794902865183911e-05 5.194805194805194e-06 4.74486842479858e-06 
employed 3.760199541255656e-05 2.5025025025025026e-05 9.77211429464879e-06 2.5974025974025975e-05 1.897947369919432e-05 
someone 1.2533998470852187e-05 2.5025025025025026e-05 9.77211429464879e-06 4.675324675324675e-05 9.48973684959716e-06 
73,000 1.2533998470852187e-05 3.7537537537537536e-05 9.77211429464879e-06 1.0389610389610389e-05 3.795894739838864e-05 
Lawrence 1.2533998470852187e-05 6.256256256256256e-05 9.77211429464879e-06 2.5974025974025975e-05 1.4234605274395742e-05 
stabilizing 6.266999235426093e-05 1.2512512512512513e-05 6.840480006254153e-05 5.194805194805194e-06 4.74486842479858e-06 
25.7 1.2533998470852187e-05 3.7537537537537536e-05 9.77211429464879e-06 1.0389610389610389e-05 3.795894739838864e-05 
restraining 3.760199541255656e-05 1.2512512512512513e-05 1.954422858929758e-05 4.1558441558441555e-05 4.74486842479858e-06 
Davis 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 3.6363636363636364e-05 1.897947369919432e-05 
privatisation 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805195e-05 9.48973684959716e-06 
Hunt 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
powers 1.2533998470852187e-05 2.5025025025025026e-05 1.954422858929758e-05 2.5974025974025975e-05 2.3724342123992902e-05 
Ireland 1.2533998470852187e-05 7.507507507507507e-05 9.77211429464879e-06 2.5974025974025975e-05 9.48973684959716e-06 
restore 5.0135993883408747e-05 5.005005005005005e-05 2.931634288394637e-05 1.5584415584415583e-05 4.74486842479858e-06 
climate 5.0135993883408747e-05 2.5025025025025026e-05 3.908845717859516e-05 1.0389610389610389e-05 1.4234605274395742e-05 
Sweden's 3.760199541255656e-05 1.2512512512512513e-05 9.77211429464879e-06 4.675324675324675e-05 4.74486842479858e-06 
employers 1.2533998470852187e-05 6.256256256256256e-05 4.8860571473243954e-05 1.0389610389610389e-05 9.48973684959716e-06 
13,000 1.2533998470852187e-05 3.7537537537537536e-05 1.954422858929758e-05 5.194805194805194e-06 3.795894739838864e-05 
MCO 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 2.5974025974025975e-05 3.321407897359006e-05 
wages 2.5067996941704373e-05 3.7537537537537536e-05 7.817691435719032e-05 5.194805194805194e-06 4.74486842479858e-06 
Queensland 1.2533998470852187e-05 6.256256256256256e-05 9.77211429464879e-06 3.1168831168831166e-05 9.48973684959716e-06 
implemented 6.266999235426093e-05 2.5025025025025026e-05 2.931634288394637e-05 5.194805194805194e-06 1.897947369919432e-05 
CP 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 2.0779220779220778e-05 3.321407897359006e-05 
Grenfell 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 2.0779220779220778e-05 3.795894739838864e-05 
21.9 1.2533998470852187e-05 3.7537537537537536e-05 9.77211429464879e-06 5.194805194805194e-06 4.2703815823187225e-05 
McLean 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
Rank 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.1168831168831166e-05 2.8469210548791484e-05 
2.10 3.760199541255656e-05 5.005005005005005e-05 1.954422858929758e-05 5.194805194805194e-06 2.3724342123992902e-05 
Calif 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805195e-05 9.48973684959716e-06 
implementation 5.0135993883408747e-05 2.5025025025025026e-05 4.8860571473243954e-05 1.0389610389610389e-05 9.48973684959716e-06 
greatly 2.5067996941704373e-05 5.005005005005005e-05 1.954422858929758e-05 1.0389610389610389e-05 2.3724342123992902e-05 
CB 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 4.1558441558441555e-05 1.897947369919432e-05 
easily 1.2533998470852187e-05 5.005005005005005e-05 4.8860571473243954e-05 2.0779220779220778e-05 4.74486842479858e-06 
taxation 0.00013787398317937404 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
MANUFACTURING 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 2.0779220779220778e-05 3.795894739838864e-05 
indicator 2.5067996941704373e-05 1.2512512512512513e-05 9.772114294648791e-05 5.194805194805194e-06 4.74486842479858e-06 
Lincoln 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805195e-05 9.48973684959716e-06 
discoveries 0.00010027198776681749 1.2512512512512513e-05 9.77211429464879e-06 1.5584415584415583e-05 9.48973684959716e-06 
Mideast 0.00013787398317937404 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
Growmark 1.2533998470852187e-05 0.00013763763763763765 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
rural 1.2533998470852187e-05 0.0001001001001001001 2.931634288394637e-05 1.0389610389610389e-05 4.74486842479858e-06 
Peru 1.2533998470852187e-05 7.507507507507507e-05 4.8860571473243954e-05 1.0389610389610389e-05 4.74486842479858e-06 
175 1.2533998470852187e-05 1.2512512512512513e-05 1.954422858929758e-05 3.6363636363636364e-05 1.897947369919432e-05 
Rhode 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
Brands 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.1168831168831166e-05 2.8469210548791484e-05 
definite 1.2533998470852187e-05 3.7537537537537536e-05 4.8860571473243954e-05 1.5584415584415583e-05 1.4234605274395742e-05 
rumor 1.2533998470852187e-05 2.5025025025025026e-05 1.954422858929758e-05 4.675324675324675e-05 4.74486842479858e-06 
1.70 2.5067996941704373e-05 3.7537537537537536e-05 2.931634288394637e-05 5.194805194805194e-06 2.8469210548791484e-05 
pays 3.760199541255656e-05 5.005005005005005e-05 1.954422858929758e-05 1.0389610389610389e-05 1.897947369919432e-05 
secure 6.266999235426093e-05 1.2512512512512513e-05 1.954422858929758e-05 2.0779220779220778e-05 1.4234605274395742e-05 
beverage 1.2533998470852187e-05 5.005005005005005e-05 9.77211429464879e-06 2.5974025974025975e-05 1.897947369919432e-05 
outlays 1.2533998470852187e-05 0.00011261261261261261 9.77211429464879e-06 1.0389610389610389e-05 9.48973684959716e-06 
spoke 6.266999235426093e-05 1.2512512512512513e-05 4.8860571473243954e-05 1.0389610389610389e-05 9.48973684959716e-06 
ILLINOIS 1.2533998470852187e-05 2.5025025025025026e-05 9.77211429464879e-06 1.5584415584415583e-05 3.795894739838864e-05 
greenmail 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
dated 1.2533998470852187e-05 8.758758758758758e-05 9.77211429464879e-06 2.0779220779220778e-05 9.48973684959716e-06 
emerging 2.5067996941704373e-05 5.005005005005005e-05 1.954422858929758e-05 2.5974025974025975e-05 9.48973684959716e-06 
1.47 3.760199541255656e-05 3.7537537537537536e-05 9.77211429464879e-06 1.0389610389610389e-05 2.8469210548791484e-05 
DUE 6.266999235426093e-05 2.5025025025025026e-05 9.77211429464879e-06 1.5584415584415583e-05 1.897947369919432e-05 
hydrocracker 0.00013787398317937404 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
sixth 6.266999235426093e-05 2.5025025025025026e-05 9.77211429464879e-06 2.0779220779220778e-05 1.4234605274395742e-05 
first-quarter 1.2533998470852187e-05 1.2512512512512513e-05 2.931634288394637e-05 5.194805194805194e-06 4.2703815823187225e-05 
bigger 5.0135993883408747e-05 2.5025025025025026e-05 3.908845717859516e-05 1.5584415584415583e-05 9.48973684959716e-06 
ENGLAND 1.2533998470852187e-05 1.2512512512512513e-05 7.817691435719032e-05 5.194805194805194e-06 1.897947369919432e-05 
THOUS 1.2533998470852187e-05 0.00013763763763763765 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
full-year 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 5.219355267278438e-05 
pharmaceutical 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.1168831168831166e-05 2.8469210548791484e-05 
flooding 1.2533998470852187e-05 0.00013763763763763765 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
promised 2.5067996941704373e-05 3.7537537537537536e-05 4.8860571473243954e-05 2.0779220779220778e-05 4.74486842479858e-06 
26.0 1.2533998470852187e-05 3.7537537537537536e-05 9.77211429464879e-06 5.194805194805194e-06 4.2703815823187225e-05 
Rotterdam 3.760199541255656e-05 0.00011261261261261261 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
D. 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
possibilities 2.5067996941704373e-05 3.7537537537537536e-05 9.77211429464879e-06 3.1168831168831166e-05 1.4234605274395742e-05 
makers 1.2533998470852187e-05 3.7537537537537536e-05 9.77211429464879e-06 4.675324675324675e-05 4.74486842479858e-06 
impossible 2.5067996941704373e-05 2.5025025025025026e-05 6.840480006254153e-05 1.5584415584415583e-05 4.74486842479858e-06 
147 1.2533998470852187e-05 1.2512512512512513e-05 4.8860571473243954e-05 5.194805194805194e-06 3.321407897359006e-05 
intentions 3.760199541255656e-05 0.0001001001001001001 9.77211429464879e-06 1.0389610389610389e-05 4.74486842479858e-06 
operational 2.5067996941704373e-05 5.005005005005005e-05 9.77211429464879e-06 1.5584415584415583e-05 2.3724342123992902e-05 
Equatorial 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 5.219355267278438e-05 
1.26 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 5.219355267278438e-05 
calm 3.760199541255656e-05 2.5025025025025026e-05 7.817691435719032e-05 5.194805194805194e-06 4.74486842479858e-06 
cross 6.266999235426093e-05 2.5025025025025026e-05 2.931634288394637e-05 5.194805194805194e-06 1.897947369919432e-05 
Nestle 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.6363636363636364e-05 2.3724342123992902e-05 
aviation 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 2.5974025974025975e-05 2.8469210548791484e-05 
Transworld 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 2.5974025974025975e-05 3.321407897359006e-05 
weakening 2.5067996941704373e-05 1.2512512512512513e-05 5.863268576789274e-05 5.194805194805194e-06 2.3724342123992902e-05 
Statoil 0.00013787398317937404 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
Seattle 1.2533998470852187e-05 3.7537537537537536e-05 9.77211429464879e-06 4.675324675324675e-05 4.74486842479858e-06 
Akzo 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 4.675324675324675e-05 1.4234605274395742e-05 
obligation 2.5067996941704373e-05 1.2512512512512513e-05 1.954422858929758e-05 2.5974025974025975e-05 2.3724342123992902e-05 
accordance 2.5067996941704373e-05 2.5025025025025026e-05 3.908845717859516e-05 2.0779220779220778e-05 1.4234605274395742e-05 
governors 1.2533998470852187e-05 2.5025025025025026e-05 9.772114294648791e-05 5.194805194805194e-06 4.74486842479858e-06 
discovery 8.77379892959653e-05 1.2512512512512513e-05 9.77211429464879e-06 2.0779220779220778e-05 9.48973684959716e-06 
Interim 1.2533998470852187e-05 1.2512512512512513e-05 3.908845717859516e-05 5.194805194805194e-06 3.795894739838864e-05 
AVA 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
B.C. 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 4.7448684247985804e-05 
doubted 1.2533998470852187e-05 1.2512512512512513e-05 6.840480006254153e-05 2.0779220779220778e-05 9.48973684959716e-06 
4.133 0.00013787398317937404 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
carriers 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805195e-05 4.74486842479858e-06 
Grisanti 0.00013787398317937404 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
41.75 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
controversial 5.0135993883408747e-05 7.507507507507507e-05 1.954422858929758e-05 1.0389610389610389e-05 4.74486842479858e-06 
35.1 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 5.219355267278438e-05 
barge 1.2533998470852187e-05 0.00013763763763763765 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
35.9 3.760199541255656e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 3.795894739838864e-05 
defer 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.6363636363636364e-05 2.3724342123992902e-05 
stem 2.5067996941704373e-05 2.5025025025025026e-05 5.863268576789274e-05 1.5584415584415583e-05 9.48973684959716e-06 
convert 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 2.5974025974025975e-05 3.321407897359006e-05 
Baltic 3.760199541255656e-05 8.758758758758758e-05 9.77211429464879e-06 1.5584415584415583e-05 4.74486842479858e-06 
confirm 5.0135993883408747e-05 2.5025025025025026e-05 3.908845717859516e-05 2.0779220779220778e-05 4.74486842479858e-06 
Raymond 6.266999235426093e-05 2.5025025025025026e-05 1.954422858929758e-05 2.0779220779220778e-05 9.48973684959716e-06 
repayments 3.760199541255656e-05 1.2512512512512513e-05 4.8860571473243954e-05 1.0389610389610389e-05 1.897947369919432e-05 
IMPROVED 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 5.219355267278438e-05 
moratorium 2.5067996941704373e-05 1.2512512512512513e-05 2.931634288394637e-05 5.194805194805194e-06 3.795894739838864e-05 
promptly 1.2533998470852187e-05 1.2512512512512513e-05 1.954422858929758e-05 5.194805194805195e-05 4.74486842479858e-06 
parallel 1.2533998470852187e-05 1.2512512512512513e-05 9.772114294648791e-05 1.0389610389610389e-05 4.74486842479858e-06 
backing 2.5067996941704373e-05 5.005005005005005e-05 2.931634288394637e-05 2.0779220779220778e-05 9.48973684959716e-06 
Learjet 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
enrolled 1.2533998470852187e-05 0.00013763763763763765 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
18.8 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 1.5584415584415583e-05 4.2703815823187225e-05 
closer 2.5067996941704373e-05 2.5025025025025026e-05 6.840480006254153e-05 1.5584415584415583e-05 4.74486842479858e-06 
southwest 6.266999235426093e-05 3.7537537537537536e-05 9.77211429464879e-06 2.5974025974025975e-05 4.74486842479858e-06 
AIRLINES 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 4.675324675324675e-05 1.4234605274395742e-05 
STATION 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805195e-05 4.74486842479858e-06 
Glass 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.1168831168831166e-05 2.8469210548791484e-05 
260 2.5067996941704373e-05 2.5025025025025026e-05 9.77211429464879e-06 2.0779220779220778e-05 2.8469210548791484e-05 
authorised 1.2533998470852187e-05 3.7537537537537536e-05 3.908845717859516e-05 1.5584415584415583e-05 1.897947369919432e-05 
Henry 2.5067996941704373e-05 1.2512512512512513e-05 2.931634288394637e-05 3.1168831168831166e-05 1.4234605274395742e-05 
Southeast 3.760199541255656e-05 3.7537537537537536e-05 1.954422858929758e-05 2.5974025974025975e-05 9.48973684959716e-06 
prefer 2.5067996941704373e-05 3.7537537537537536e-05 2.931634288394637e-05 2.5974025974025975e-05 9.48973684959716e-06 
anticipates 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 5.219355267278438e-05 
Pincus 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.714285714285714e-05 4.74486842479858e-06 
sweetener 1.2533998470852187e-05 0.00013763763763763765 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
Growth 7.520399082511312e-05 2.5025025025025026e-05 2.931634288394637e-05 1.0389610389610389e-05 9.48973684959716e-06 
highs 6.266999235426093e-05 1.2512512512512513e-05 5.863268576789274e-05 5.194805194805194e-06 9.48973684959716e-06 
search 0.00010027198776681749 1.2512512512512513e-05 1.954422858929758e-05 1.0389610389610389e-05 9.48973684959716e-06 
cycle 5.0135993883408747e-05 2.5025025025025026e-05 9.77211429464879e-06 5.194805194805194e-06 3.321407897359006e-05 
badly 5.0135993883408747e-05 7.507507507507507e-05 9.77211429464879e-06 5.194805194805194e-06 1.4234605274395742e-05 
slowing 1.2533998470852187e-05 2.5025025025025026e-05 8.794902865183911e-05 5.194805194805194e-06 9.48973684959716e-06 
attacked 0.00010027198776681749 1.2512512512512513e-05 2.931634288394637e-05 1.0389610389610389e-05 4.74486842479858e-06 
TRANSPORTATION 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.6363636363636364e-05 2.3724342123992902e-05 
'N 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805195e-05 9.48973684959716e-06 
HAD 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 4.675324675324675e-05 1.4234605274395742e-05 
PaineWebber 1.2533998470852187e-05 1.2512512512512513e-05 1.954422858929758e-05 4.675324675324675e-05 9.48973684959716e-06 
OHIO 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.1168831168831166e-05 2.8469210548791484e-05 
340 1.2533998470852187e-05 1.2512512512512513e-05 1.954422858929758e-05 3.6363636363636364e-05 1.897947369919432e-05 
southeast 3.760199541255656e-05 7.507507507507507e-05 9.77211429464879e-06 2.0779220779220778e-05 4.74486842479858e-06 
217 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.1168831168831166e-05 2.8469210548791484e-05 
PHLX 1.2533998470852187e-05 1.2512512512512513e-05 0.0001074932572411367 5.194805194805194e-06 4.74486842479858e-06 
LIGHT 6.266999235426093e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 2.8469210548791484e-05 
CNT 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 4.1558441558441555e-05 1.4234605274395742e-05 
MOBIL 0.00011280598623766968 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 4.74486842479858e-06 
supervisory 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.1168831168831166e-05 2.3724342123992902e-05 
EFH 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805195e-05 4.74486842479858e-06 
Porsche 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.7448684247985804e-05 
260,000 0.00010027198776681749 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 1.4234605274395742e-05 
non-bank 1.2533998470852187e-05 1.2512512512512513e-05 6.840480006254153e-05 2.0779220779220778e-05 4.74486842479858e-06 
draft 5.0135993883408747e-05 3.7537537537537536e-05 2.931634288394637e-05 1.5584415584415583e-05 4.74486842479858e-06 
SPR 0.00012533998470852186 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
pro 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 2.5974025974025975e-05 2.8469210548791484e-05 
entirely 1.2533998470852187e-05 3.7537537537537536e-05 2.931634288394637e-05 2.0779220779220778e-05 1.4234605274395742e-05 
decides 1.2533998470852187e-05 5.005005005005005e-05 9.77211429464879e-06 2.5974025974025975e-05 1.4234605274395742e-05 
acquires 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 4.1558441558441555e-05 1.4234605274395742e-05 
Schwab 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805195e-05 4.74486842479858e-06 
Sprinkel 1.2533998470852187e-05 1.2512512512512513e-05 9.772114294648791e-05 5.194805194805194e-06 4.74486842479858e-06 
revisions 0.00010027198776681749 1.2512512512512513e-05 1.954422858929758e-05 1.0389610389610389e-05 4.74486842479858e-06 
advertising 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 1.5584415584415583e-05 3.795894739838864e-05 
IMPORT 5.0135993883408747e-05 8.758758758758758e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
meaningful 3.760199541255656e-05 1.2512512512512513e-05 4.8860571473243954e-05 2.0779220779220778e-05 4.74486842479858e-06 
REVERSE 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.7448684247985804e-05 
JOHN 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 4.2703815823187225e-05 
debenture 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.1168831168831166e-05 2.3724342123992902e-05 
Nationale 2.5067996941704373e-05 2.5025025025025026e-05 9.77211429464879e-06 3.1168831168831166e-05 1.4234605274395742e-05 
180,000 5.0135993883408747e-05 1.2512512512512513e-05 9.77211429464879e-06 2.0779220779220778e-05 1.897947369919432e-05 
Foundation 2.5067996941704373e-05 1.2512512512512513e-05 5.863268576789274e-05 2.0779220779220778e-05 4.74486842479858e-06 
heavier 8.77379892959653e-05 3.7537537537537536e-05 1.954422858929758e-05 5.194805194805194e-06 4.74486842479858e-06 
Sand 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 3.795894739838864e-05 
Hills 5.0135993883408747e-05 1.2512512512512513e-05 9.77211429464879e-06 2.5974025974025975e-05 1.4234605274395742e-05 
AGREEMENTS 1.2533998470852187e-05 1.2512512512512513e-05 8.794902865183911e-05 1.0389610389610389e-05 4.74486842479858e-06 
103 1.2533998470852187e-05 1.2512512512512513e-05 1.954422858929758e-05 3.6363636363636364e-05 1.4234605274395742e-05 
DRILLING 7.520399082511312e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 1.897947369919432e-05 
credited 1.2533998470852187e-05 2.5025025025025026e-05 7.817691435719032e-05 1.0389610389610389e-05 4.74486842479858e-06 
7.0 1.2533998470852187e-05 6.256256256256256e-05 9.77211429464879e-06 1.5584415584415583e-05 1.897947369919432e-05 
22.2 1.2533998470852187e-05 2.5025025025025026e-05 1.954422858929758e-05 5.194805194805194e-06 3.795894739838864e-05 
slight 1.2533998470852187e-05 6.256256256256256e-05 3.908845717859516e-05 1.5584415584415583e-05 4.74486842479858e-06 
46.5 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.7448684247985804e-05 
40.5 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.7448684247985804e-05 
Best 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 4.1558441558441555e-05 1.4234605274395742e-05 
FSB 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 3.6363636363636364e-05 1.897947369919432e-05 
hedging 1.2533998470852187e-05 2.5025025025025026e-05 6.840480006254153e-05 5.194805194805194e-06 1.4234605274395742e-05 
Moreover 1.2533998470852187e-05 1.2512512512512513e-05 7.817691435719032e-05 1.0389610389610389e-05 9.48973684959716e-06 
Fortune 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805195e-05 4.74486842479858e-06 
CALIFORNIA 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 2.0779220779220778e-05 2.8469210548791484e-05 
Sour 0.00012533998470852186 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
Construction 3.760199541255656e-05 1.2512512512512513e-05 9.77211429464879e-06 2.0779220779220778e-05 2.3724342123992902e-05 
32.7 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 4.2703815823187225e-05 
LOADING 1.2533998470852187e-05 0.00012512512512512512 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
Conable 0.00012533998470852186 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
inflows 1.2533998470852187e-05 1.2512512512512513e-05 9.772114294648791e-05 5.194805194805194e-06 4.74486842479858e-06 
19.7 3.760199541255656e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 3.795894739838864e-05 
