2.78004691308556 2.604246105992042 2.3811025546778324 1.275041441996732 0.7089970290419724 
healthvest 11.32418334037335 11.32674045464155 11.564853557830588 10.418688590202766 11.196651855658212 
overshoot 10.631036159813405 11.32674045464155 9.618943408775275 12.21044805943082 12.295264144326321 
40.8 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
boon 9.93788897925346 11.32674045464155 11.564853557830588 10.82415369831093 11.602116963766376 
1995 9.71474542793925 11.32674045464155 11.564853557830588 11.111835770762712 11.602116963766376 
pampa 11.32418334037335 9.247298912961716 11.564853557830588 12.21044805943082 12.295264144326321 
outokumpu 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
22.3 11.32418334037335 11.32674045464155 11.564853557830588 10.82415369831093 10.685826231892221 
woodsid 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
squar 11.32418334037335 11.32674045464155 10.871706377270643 10.82415369831093 10.90896978320643 
1.00 10.225571051705241 11.32674045464155 11.564853557830588 12.21044805943082 10.503504675098267 
dbkg.f 11.32418334037335 11.32674045464155 10.871706377270643 10.82415369831093 10.90896978320643 
387 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
larri 11.32418334037335 10.633593274081605 10.871706377270643 10.601010146996721 11.602116963766376 
verifi 9.71474542793925 10.633593274081605 10.466241269162477 12.21044805943082 12.295264144326321 
soymeal 11.32418334037335 9.247298912961716 11.564853557830588 12.21044805943082 12.295264144326321 
timechart 11.32418334037335 9.247298912961716 11.564853557830588 12.21044805943082 12.295264144326321 
fewer 10.631036159813405 11.32674045464155 10.466241269162477 11.517300878870875 10.90896978320643 
villag 10.225571051705241 9.534980985413496 11.564853557830588 12.21044805943082 12.295264144326321 
6,600,000 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
spotlight 10.631036159813405 10.228128165973441 10.178559196710697 11.517300878870875 12.295264144326321 
visual 11.32418334037335 11.32674045464155 11.564853557830588 10.418688590202766 11.196651855658212 
globe 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
trico 10.225571051705241 11.32674045464155 11.564853557830588 10.418688590202766 12.295264144326321 
task 9.71474542793925 10.228128165973441 10.871706377270643 12.21044805943082 12.295264144326321 
payrol 10.631036159813405 11.32674045464155 9.773094088602532 11.517300878870875 12.295264144326321 
librari 11.32418334037335 11.32674045464155 11.564853557830588 10.264537910375507 11.602116963766376 
allied-lyons' 11.32418334037335 11.32674045464155 11.564853557830588 11.111835770762712 10.503504675098267 
don 10.225571051705241 10.633593274081605 11.564853557830588 10.82415369831093 11.602116963766376 
smithklin 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
denni 10.631036159813405 11.32674045464155 11.564853557830588 10.264537910375507 12.295264144326321 
non-vot 11.32418334037335 11.32674045464155 11.564853557830588 10.601010146996721 10.90896978320643 
lilco 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
eighth 10.225571051705241 11.32674045464155 9.955415645396487 11.517300878870875 12.295264144326321 
cell 11.32418334037335 11.32674045464155 11.564853557830588 10.418688590202766 11.196651855658212 
230,000 10.631036159813405 11.32674045464155 11.564853557830588 11.517300878870875 10.503504675098267 
owens-illinoi 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
scotia 9.93788897925346 11.32674045464155 11.564853557830588 10.82415369831093 11.602116963766376 
24.4 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
trelleborg 11.32418334037335 11.32674045464155 11.564853557830588 10.418688590202766 11.196651855658212 
mid-rang 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
herrington' 9.244741798693514 11.32674045464155 11.564853557830588 12.21044805943082 12.295264144326321 
telemedia 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
270 11.32418334037335 10.633593274081605 10.871706377270643 11.111835770762712 10.90896978320643 
wrote 10.631036159813405 11.32674045464155 10.871706377270643 11.517300878870875 10.685826231892221 
3.26 10.631036159813405 11.32674045464155 11.564853557830588 12.21044805943082 10.349353995271008 
plenti 9.93788897925346 10.633593274081605 10.871706377270643 11.111835770762712 12.295264144326321 
cavendish 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
constraint 10.631036159813405 9.71730254220745 10.871706377270643 12.21044805943082 11.602116963766376 
1.86 11.32418334037335 11.32674045464155 10.466241269162477 12.21044805943082 10.503504675098267 
contend 10.631036159813405 10.633593274081605 11.564853557830588 10.418688590202766 12.295264144326321 
spethmann 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
contrari 10.631036159813405 11.32674045464155 10.871706377270643 10.418688590202766 12.295264144326321 
29.3 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
10-7/16 11.32418334037335 11.32674045464155 9.485412016150752 12.21044805943082 12.295264144326321 
rexham 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
overli 10.631036159813405 11.32674045464155 10.466241269162477 10.82415369831093 11.602116963766376 
wave 9.93788897925346 11.32674045464155 10.466241269162477 12.21044805943082 11.196651855658212 
exactli 10.631036159813405 11.32674045464155 10.178559196710697 11.111835770762712 11.602116963766376 
arrear 11.32418334037335 11.32674045464155 9.485412016150752 12.21044805943082 12.295264144326321 
repaid 9.71474542793925 11.32674045464155 10.871706377270643 12.21044805943082 11.196651855658212 
topic 11.32418334037335 9.94044609352166 10.466241269162477 11.111835770762712 12.295264144326321 
30.0 11.32418334037335 10.228128165973441 11.564853557830588 12.21044805943082 10.503504675098267 
consortia 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
2.35 11.32418334037335 11.32674045464155 10.871706377270643 11.517300878870875 10.503504675098267 
46,000 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
sheldahl 11.32418334037335 11.32674045464155 11.564853557830588 10.601010146996721 10.90896978320643 
hamburg 11.32418334037335 11.32674045464155 10.871706377270643 10.601010146996721 11.196651855658212 
sulphur 9.378273191318037 11.32674045464155 11.564853557830588 12.21044805943082 11.602116963766376 
drawdown 9.71474542793925 9.94044609352166 11.564853557830588 12.21044805943082 12.295264144326321 
lind 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
barber 10.225571051705241 11.32674045464155 11.564853557830588 12.21044805943082 10.503504675098267 
29.6 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
tele 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
swift 10.225571051705241 11.32674045464155 10.178559196710697 12.21044805943082 11.196651855658212 
counterparti 11.32418334037335 11.32674045464155 9.485412016150752 12.21044805943082 12.295264144326321 
lane 10.631036159813405 11.32674045464155 11.564853557830588 10.264537910375507 12.295264144326321 
112,000 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
rainier 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
banca 11.32418334037335 11.32674045464155 11.564853557830588 10.82415369831093 10.685826231892221 
boot 11.32418334037335 10.228128165973441 11.564853557830588 10.418688590202766 12.295264144326321 
33,000 11.32418334037335 9.380830305586237 11.564853557830588 12.21044805943082 11.602116963766376 
reviv 11.32418334037335 11.32674045464155 10.178559196710697 11.111835770762712 11.196651855658212 
abbett 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
pertamina 9.532423871145296 11.32674045464155 11.564853557830588 12.21044805943082 11.196651855658212 
cablevis 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
57.5 11.32418334037335 11.32674045464155 11.564853557830588 10.82415369831093 10.685826231892221 
26.7 11.32418334037335 10.633593274081605 11.564853557830588 12.21044805943082 10.349353995271008 
therebi 11.32418334037335 9.94044609352166 11.564853557830588 10.82415369831093 11.602116963766376 
non-publ 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
nzi 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
dormanc 11.32418334037335 9.247298912961716 11.564853557830588 12.21044805943082 12.295264144326321 
govett 11.32418334037335 11.32674045464155 10.466241269162477 11.111835770762712 10.90896978320643 
geograph 10.631036159813405 10.633593274081605 11.564853557830588 10.82415369831093 11.196651855658212 
6-1/16 11.32418334037335 11.32674045464155 9.485412016150752 12.21044805943082 12.295264144326321 
exxon' 9.244741798693514 11.32674045464155 11.564853557830588 12.21044805943082 12.295264144326321 
constant 9.93788897925346 11.32674045464155 10.178559196710697 11.517300878870875 12.295264144326321 
anderson 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
720,000 11.32418334037335 10.633593274081605 11.564853557830588 12.21044805943082 10.349353995271008 
avert 9.71474542793925 10.228128165973441 10.871706377270643 12.21044805943082 12.295264144326321 
crimin 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
kask 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
299,000 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
2.40 11.32418334037335 9.94044609352166 11.564853557830588 12.21044805943082 10.685826231892221 
xiamen 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
self-suffici 10.225571051705241 9.71730254220745 11.564853557830588 11.517300878870875 12.295264144326321 
kresg 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
fleme 11.32418334037335 11.32674045464155 11.564853557830588 10.601010146996721 10.90896978320643 
judgement 9.93788897925346 11.32674045464155 10.178559196710697 11.517300878870875 12.295264144326321 
1-3/8 10.631036159813405 11.32674045464155 10.871706377270643 10.418688590202766 12.295264144326321 
37.1 11.32418334037335 11.32674045464155 11.564853557830588 11.111835770762712 10.503504675098267 
270,000 10.631036159813405 11.32674045464155 11.564853557830588 11.111835770762712 10.685826231892221 
beet 11.32418334037335 9.71730254220745 11.564853557830588 10.82415369831093 12.295264144326321 
walt 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
edit 11.32418334037335 10.633593274081605 11.564853557830588 10.418688590202766 11.602116963766376 
promissori 11.32418334037335 11.32674045464155 11.564853557830588 10.601010146996721 10.90896978320643 
he' 11.32418334037335 10.633593274081605 10.466241269162477 10.601010146996721 12.295264144326321 
steer 10.631036159813405 11.32674045464155 9.773094088602532 11.517300878870875 12.295264144326321 
beauti 11.32418334037335 11.32674045464155 11.564853557830588 10.264537910375507 11.602116963766376 
buffton 11.32418334037335 11.32674045464155 11.564853557830588 10.82415369831093 10.685826231892221 
unclear 11.32418334037335 10.228128165973441 10.466241269162477 10.82415369831093 12.295264144326321 
salt 11.32418334037335 11.32674045464155 11.564853557830588 10.264537910375507 11.602116963766376 
425 11.32418334037335 9.94044609352166 10.466241269162477 12.21044805943082 11.196651855658212 
remedi 11.32418334037335 11.32674045464155 10.871706377270643 10.601010146996721 11.196651855658212 
poland 11.32418334037335 9.247298912961716 11.564853557830588 12.21044805943082 12.295264144326321 
comit 11.32418334037335 9.247298912961716 11.564853557830588 12.21044805943082 12.295264144326321 
viacom' 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
beneficiari 10.631036159813405 10.633593274081605 10.871706377270643 12.21044805943082 10.685826231892221 
guardian-morton 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
cattl 10.225571051705241 9.71730254220745 11.564853557830588 11.517300878870875 12.295264144326321 
one-for-on 11.32418334037335 11.32674045464155 11.564853557830588 10.264537910375507 11.602116963766376 
element 11.32418334037335 10.633593274081605 10.178559196710697 11.517300878870875 11.196651855658212 
train 11.32418334037335 10.633593274081605 10.871706377270643 10.82415369831093 11.196651855658212 
compos 11.32418334037335 10.633593274081605 10.871706377270643 10.601010146996721 11.602116963766376 
foremost 10.631036159813405 11.32674045464155 10.871706377270643 10.601010146996721 11.602116963766376 
clevebaco 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
4.80 11.32418334037335 10.633593274081605 11.564853557830588 10.601010146996721 11.196651855658212 
zim 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
ethiopia 11.32418334037335 9.380830305586237 10.871706377270643 12.21044805943082 12.295264144326321 
arb 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
akron 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
fruehauf 11.32418334037335 11.32674045464155 11.564853557830588 11.111835770762712 10.503504675098267 
14-1/2 11.32418334037335 11.32674045464155 10.466241269162477 12.21044805943082 10.503504675098267 
rico 10.225571051705241 11.32674045464155 11.564853557830588 11.111835770762712 10.90896978320643 
cheat 9.93788897925346 11.32674045464155 9.955415645396487 12.21044805943082 12.295264144326321 
22.1 11.32418334037335 10.633593274081605 11.564853557830588 11.517300878870875 10.503504675098267 
facilit 11.32418334037335 11.32674045464155 11.564853557830588 10.418688590202766 11.196651855658212 
atico 11.32418334037335 11.32674045464155 11.564853557830588 10.418688590202766 11.196651855658212 
desper 10.631036159813405 10.633593274081605 9.773094088602532 12.21044805943082 12.295264144326321 
2.63 11.32418334037335 10.633593274081605 11.564853557830588 12.21044805943082 10.349353995271008 
71.6 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
5-15/16 11.32418334037335 11.32674045464155 9.485412016150752 12.21044805943082 12.295264144326321 
subscript 11.32418334037335 11.32674045464155 9.955415645396487 11.517300878870875 11.196651855658212 
bsi 11.32418334037335 11.32674045464155 11.564853557830588 10.601010146996721 10.90896978320643 
paradis 11.32418334037335 11.32674045464155 11.564853557830588 11.111835770762712 10.503504675098267 
235,000 10.225571051705241 11.32674045464155 11.564853557830588 12.21044805943082 10.503504675098267 
ceasar 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
405 10.631036159813405 9.534980985413496 11.564853557830588 11.517300878870875 12.295264144326321 
ovr 11.32418334037335 9.247298912961716 11.564853557830588 12.21044805943082 12.295264144326321 
27.8 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
simmon 10.631036159813405 11.32674045464155 11.564853557830588 10.418688590202766 11.602116963766376 
26.3 11.32418334037335 10.633593274081605 11.564853557830588 11.517300878870875 10.503504675098267 
habbel 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
caiss 11.32418334037335 11.32674045464155 10.466241269162477 11.517300878870875 10.685826231892221 
familiar 11.32418334037335 10.633593274081605 11.564853557830588 11.111835770762712 10.685826231892221 
firmli 9.93788897925346 10.633593274081605 10.466241269162477 11.517300878870875 12.295264144326321 
shall 11.32418334037335 10.633593274081605 11.564853557830588 10.264537910375507 12.295264144326321 
2.78 10.631036159813405 10.633593274081605 11.564853557830588 12.21044805943082 10.503504675098267 
mid-februari 11.32418334037335 9.94044609352166 10.466241269162477 11.111835770762712 12.295264144326321 
perceiv 11.32418334037335 10.633593274081605 9.773094088602532 11.517300878870875 12.295264144326321 
greet 10.631036159813405 11.32674045464155 10.871706377270643 10.82415369831093 11.196651855658212 
1,600,000 11.32418334037335 11.32674045464155 11.564853557830588 11.111835770762712 10.503504675098267 
23.8 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
coconut 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
disciplin 9.532423871145296 11.32674045464155 10.871706377270643 11.517300878870875 12.295264144326321 
page 10.631036159813405 11.32674045464155 11.564853557830588 10.82415369831093 10.90896978320643 
visnew 9.244741798693514 11.32674045464155 11.564853557830588 12.21044805943082 12.295264144326321 
3.14 11.32418334037335 9.71730254220745 11.564853557830588 12.21044805943082 10.90896978320643 
sayam 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
insignific 11.32418334037335 10.228128165973441 9.955415645396487 12.21044805943082 11.602116963766376 
cri 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
220 10.225571051705241 10.633593274081605 11.564853557830588 11.111835770762712 11.196651855658212 
fred 10.225571051705241 11.32674045464155 10.466241269162477 11.111835770762712 11.602116963766376 
callebaut 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
64.5 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
f.w. 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
j.m. 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
rosario 10.631036159813405 9.94044609352166 11.564853557830588 10.82415369831093 12.295264144326321 
nissan 11.32418334037335 11.32674045464155 11.564853557830588 11.111835770762712 10.503504675098267 
nugget 11.32418334037335 11.32674045464155 11.564853557830588 10.264537910375507 11.602116963766376 
todd 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
southam 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
penni 11.32418334037335 10.633593274081605 11.564853557830588 10.418688590202766 11.602116963766376 
127,000 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
cityquest 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
regain 9.71474542793925 11.32674045464155 10.871706377270643 12.21044805943082 11.196651855658212 
yuan 11.32418334037335 9.71730254220745 10.178559196710697 12.21044805943082 12.295264144326321 
2.30 11.32418334037335 10.228128165973441 11.564853557830588 11.517300878870875 10.685826231892221 
galact 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
sue 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
dixons' 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
41.0 10.631036159813405 11.32674045464155 11.564853557830588 11.517300878870875 10.503504675098267 
4,700,000 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
h.r.s. 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
3.07 11.32418334037335 9.94044609352166 11.564853557830588 11.517300878870875 10.90896978320643 
320 11.32418334037335 11.32674045464155 10.871706377270643 11.111835770762712 10.685826231892221 
accuray 11.32418334037335 11.32674045464155 11.564853557830588 11.111835770762712 10.503504675098267 
3.44 9.93788897925346 11.32674045464155 11.564853557830588 12.21044805943082 10.685826231892221 
29.2 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
analyt 11.32418334037335 11.32674045464155 11.564853557830588 11.111835770762712 10.503504675098267 
strictli 9.532423871145296 10.228128165973441 11.564853557830588 12.21044805943082 12.295264144326321 
dibona 9.244741798693514 11.32674045464155 11.564853557830588 12.21044805943082 12.295264144326321 
her 10.225571051705241 9.94044609352166 11.564853557830588 11.111835770762712 12.295264144326321 
43.2 11.32418334037335 10.633593274081605 11.564853557830588 11.111835770762712 10.685826231892221 
hampshir 11.32418334037335 11.32674045464155 11.564853557830588 10.418688590202766 11.196651855658212 
hale 11.32418334037335 11.32674045464155 11.564853557830588 11.111835770762712 10.503504675098267 
130,000 10.225571051705241 11.32674045464155 11.564853557830588 11.517300878870875 10.685826231892221 
near-term 11.32418334037335 10.228128165973441 10.871706377270643 12.21044805943082 10.685826231892221 
footwear 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
bankhau 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
turner 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
luca 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
malaysian 10.631036159813405 10.228128165973441 11.564853557830588 11.111835770762712 11.196651855658212 
arvin 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
frustrat 11.32418334037335 10.633593274081605 9.618943408775275 12.21044805943082 12.295264144326321 
feket 11.32418334037335 11.32674045464155 9.485412016150752 12.21044805943082 12.295264144326321 
152 10.631036159813405 11.32674045464155 9.618943408775275 12.21044805943082 12.295264144326321 
2.43 10.631036159813405 11.32674045464155 11.564853557830588 12.21044805943082 10.349353995271008 
ltv 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
24.3 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
eros 11.32418334037335 10.633593274081605 10.466241269162477 12.21044805943082 10.685826231892221 
thai 11.32418334037335 9.94044609352166 11.564853557830588 10.601010146996721 12.295264144326321 
62.5 10.631036159813405 11.32674045464155 11.564853557830588 11.111835770762712 10.685826231892221 
waterway 9.93788897925346 9.71730254220745 11.564853557830588 12.21044805943082 12.295264144326321 
21.5 10.225571051705241 11.32674045464155 11.564853557830588 12.21044805943082 10.503504675098267 
nugent 9.244741798693514 11.32674045464155 11.564853557830588 12.21044805943082 12.295264144326321 
32.3 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
115.3 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
0.6 9.93788897925346 11.32674045464155 10.178559196710697 12.21044805943082 11.602116963766376 
mcv 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
reassess 9.93788897925346 10.633593274081605 10.871706377270643 11.517300878870875 11.602116963766376 
blow 9.71474542793925 10.633593274081605 10.871706377270643 11.517300878870875 12.295264144326321 
petroleum' 10.631036159813405 11.32674045464155 11.564853557830588 10.264537910375507 12.295264144326321 
zinc 11.32418334037335 10.633593274081605 11.564853557830588 10.601010146996721 11.196651855658212 
biopool 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
164,000 11.32418334037335 11.32674045464155 10.871706377270643 11.517300878870875 10.503504675098267 
six-month 10.631036159813405 11.32674045464155 9.955415645396487 12.21044805943082 11.196651855658212 
1.93 11.32418334037335 10.633593274081605 11.564853557830588 12.21044805943082 10.349353995271008 
simpl 10.225571051705241 10.228128165973441 10.871706377270643 11.111835770762712 12.295264144326321 
bomb 9.71474542793925 10.228128165973441 11.564853557830588 12.21044805943082 11.602116963766376 
thwart 10.631036159813405 10.633593274081605 10.871706377270643 10.601010146996721 12.295264144326321 
impli 9.93788897925346 11.32674045464155 10.178559196710697 12.21044805943082 11.602116963766376 
samuel 11.32418334037335 11.32674045464155 11.564853557830588 10.264537910375507 11.602116963766376 
pubco 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
prematur 11.32418334037335 9.71730254220745 10.871706377270643 12.21044805943082 11.196651855658212 
hover 11.32418334037335 11.32674045464155 9.485412016150752 12.21044805943082 12.295264144326321 
geolog 9.532423871145296 11.32674045464155 11.564853557830588 11.111835770762712 12.295264144326321 
deliver 9.93788897925346 11.32674045464155 10.178559196710697 12.21044805943082 11.602116963766376 
21.0 11.32418334037335 10.633593274081605 11.564853557830588 11.517300878870875 10.503504675098267 
icahn' 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
34.2 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
5-3/8 11.32418334037335 11.32674045464155 10.178559196710697 10.601010146996721 12.295264144326321 
1975 10.225571051705241 9.94044609352166 10.871706377270643 11.517300878870875 12.295264144326321 
grass 11.32418334037335 9.71730254220745 11.564853557830588 10.82415369831093 12.295264144326321 
javier 9.244741798693514 11.32674045464155 11.564853557830588 12.21044805943082 12.295264144326321 
tel 11.32418334037335 11.32674045464155 11.564853557830588 10.601010146996721 10.90896978320643 
leonard 11.32418334037335 11.32674045464155 10.871706377270643 10.601010146996721 11.196651855658212 
owens-corn 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
quantum 11.32418334037335 11.32674045464155 10.466241269162477 10.418688590202766 12.295264144326321 
138 10.225571051705241 11.32674045464155 10.871706377270643 11.517300878870875 10.90896978320643 
maxim 10.631036159813405 11.32674045464155 11.564853557830588 10.264537910375507 12.295264144326321 
21.3 10.225571051705241 11.32674045464155 11.564853557830588 11.517300878870875 10.685826231892221 
guinea 9.378273191318037 11.32674045464155 11.564853557830588 11.517300878870875 12.295264144326321 
10-13/16 11.32418334037335 11.32674045464155 9.485412016150752 12.21044805943082 12.295264144326321 
32,000 10.225571051705241 10.633593274081605 11.564853557830588 11.517300878870875 10.90896978320643 
melam 11.32418334037335 11.32674045464155 9.485412016150752 12.21044805943082 12.295264144326321 
45.2 10.225571051705241 11.32674045464155 11.564853557830588 12.21044805943082 10.503504675098267 
bulletin 9.93788897925346 10.228128165973441 10.466241269162477 12.21044805943082 12.295264144326321 
870,000 10.631036159813405 10.633593274081605 11.564853557830588 11.517300878870875 10.685826231892221 
smoki 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
29.4 11.32418334037335 11.32674045464155 11.564853557830588 10.82415369831093 10.685826231892221 
chemclear 11.32418334037335 11.32674045464155 11.564853557830588 10.418688590202766 11.196651855658212 
wale 11.32418334037335 9.94044609352166 11.564853557830588 10.82415369831093 11.602116963766376 
libyan 9.532423871145296 10.228128165973441 11.564853557830588 12.21044805943082 12.295264144326321 
jamaica 10.225571051705241 9.534980985413496 11.564853557830588 12.21044805943082 12.295264144326321 
seven-year 10.631036159813405 11.32674045464155 10.178559196710697 10.82415369831093 12.295264144326321 
interlink 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
wormald 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
oxi 9.71474542793925 11.32674045464155 11.564853557830588 10.82415369831093 12.295264144326321 
zenith 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
founder 11.32418334037335 11.32674045464155 11.564853557830588 10.264537910375507 11.602116963766376 
reagan' 9.93788897925346 11.32674045464155 9.955415645396487 12.21044805943082 12.295264144326321 
pentagon 9.93788897925346 11.32674045464155 11.564853557830588 10.601010146996721 12.295264144326321 
escrow 11.32418334037335 11.32674045464155 11.564853557830588 10.601010146996721 10.90896978320643 
years' 10.225571051705241 11.32674045464155 10.871706377270643 11.111835770762712 11.196651855658212 
sb 11.32418334037335 11.32674045464155 11.564853557830588 10.418688590202766 11.196651855658212 
smelter 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 10.349353995271008 
5-1/4 11.32418334037335 11.32674045464155 10.178559196710697 12.21044805943082 10.685826231892221 
2.27 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
allwast 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
jucker 11.32418334037335 11.32674045464155 11.564853557830588 12.21044805943082 10.215822602646485 
incid 9.71474542793925 11.32674045464155 10.466241269162477 11.517300878870875 12.295264144326321 
pariba 9.93788897925346 11.32674045464155 11.564853557830588 11.111835770762712 11.196651855658212 
refil 11.32418334037335 11.32674045464155 11.564853557830588 10.131006517750984 12.295264144326321 
everyon 10.225571051705241 10.633593274081605 10.466241269162477 11.111835770762712 12.295264144326321 
odeon 11.32418334037335 11.32674045464155 11.564853557830588 10.82415369831093 10.685826231892221 
criteria 10.225571051705241 9.94044609352166 11.564853557830588 11.111835770762712 12.295264144326321 
cope 11.32418334037335 11.32674045464155 9.955415645396487 12.21044805943082 10.90896978320643 
cohen 11.32418334037335 11.32674045464155 9.955415645396487 11.111835770762712 11.602116963766376 
syrup 11.32418334037335 9.247298912961716 11.564853557830588 12.21044805943082 12.295264144326321 
